"","playerID","yearID","stint","teamID","lgID","G","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH","SF","GIDP"
"18024","abernbi01",1952,1,"CLE","AL",1,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0
"18025","youngpe01",1935,1,"PIT","NL",128,494,60,131,25,10,7,82,2,NA,21,59,NA,2,6,NA,11
"18026","dailyhu01",1883,1,"CL2","NL",45,142,18,18,1,0,0,5,NA,NA,10,36,NA,NA,NA,NA,NA
"18027","abreujo02",2015,1,"CHA","AL",154,613,88,178,34,3,30,101,0,0,39,140,11,15,0,1,16
"18028","briggda01",1977,1,"CAL","AL",59,74,6,12,2,0,1,4,0,0,8,14,1,0,0,1,3
"18029","bausege01",1889,1,"PH4","AA",7,21,1,1,0,0,0,0,2,NA,4,8,NA,0,NA,NA,NA
"18030","buelofr01",1907,1,"SLA","AL",26,75,9,11,1,0,0,1,0,NA,7,NA,NA,0,3,NA,NA
"18031","lannajo01",2009,1,"WAS","NL",33,58,1,9,1,0,0,0,0,0,2,21,0,0,5,0,0
"18032","walkelu01",1974,1,"DET","AL",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18033","sweenbi02",1907,2,"BSN","NL",58,191,24,50,2,0,0,18,8,NA,15,NA,NA,0,0,NA,NA
"18034","bosleth01",1981,1,"ML4","AL",42,105,11,24,2,0,0,3,2,1,6,13,0,0,1,0,4
"18035","benjast01",1940,1,"PHI","NL",8,9,1,2,0,0,0,1,0,NA,1,1,NA,0,0,NA,0
"18036","hausmto01",1976,1,"ML4","AL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18037","williwo01",1945,1,"CIN","NL",133,482,46,114,14,0,0,27,6,NA,39,24,NA,2,11,NA,7
"18038","aguilri01",1998,1,"MIN","AL",68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18039","elybo01",1895,1,"SLN","NL",117,467,68,121,16,2,1,46,28,NA,19,17,NA,0,13,NA,NA
"18040","martira04",2016,1,"WAS","NL",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18041","riggejo01",1914,2,"SLN","NL",34,89,9,19,5,2,0,8,4,NA,5,14,NA,0,4,NA,NA
"18042","whitede03",2000,1,"LAN","NL",47,158,26,42,5,1,4,13,3,6,9,30,0,1,0,0,3
"18043","tuckemi01",1998,1,"ATL","NL",130,414,54,101,27,3,13,46,8,3,49,112,10,3,1,2,4
"18044","dudlecl01",1933,1,"PIT","NL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18045","kohlmry01",2000,1,"BAL","AL",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18046","jonesch05",1996,1,"NYN","NL",89,149,22,36,7,0,4,18,1,0,12,42,1,2,0,0,3
"18047","bautida01",2003,1,"ARI","NL",88,284,29,78,16,3,4,36,3,2,21,50,2,4,2,3,7
"18048","zeileto01",1996,1,"PHI","NL",134,500,61,134,24,0,20,80,1,1,67,88,4,1,0,4,16
"18049","powelde01",1988,1,"SEA","AL",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18050","hermije01",2011,2,"SDN","NL",20,40,3,9,2,1,1,6,0,0,7,19,0,1,0,0,0
"18051","branodu01",1927,1,"PHA","AL",30,94,8,22,1,0,0,13,2,1,2,5,NA,0,6,NA,NA
"18052","dotsori01",1985,1,"CHA","AL",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18053","sislege01",1920,1,"SLA","AL",154,631,137,257,49,18,19,122,42,17,46,19,NA,2,13,NA,NA
"18054","zimmech01",1898,1,"CL4","NL",20,63,5,15,2,0,0,4,2,NA,5,NA,NA,1,4,NA,NA
"18055","keenvi01",1927,1,"SLN","NL",21,4,0,1,0,0,0,0,0,NA,0,2,NA,0,0,NA,NA
"18056","goossgr01",1968,1,"NYN","NL",38,106,4,22,7,0,0,6,0,0,10,21,0,2,1,0,4
"18057","sinerho01",1909,1,"BSN","NL",10,23,1,3,0,0,0,1,0,NA,2,NA,NA,0,0,NA,NA
"18058","posedbi01",1940,1,"BSN","NL",35,82,6,14,4,0,0,10,0,NA,6,11,NA,0,2,NA,3
"18059","hernaen02",2014,1,"HOU","AL",24,81,10,23,4,2,1,8,0,0,8,11,0,0,0,0,0
"18060","schatda01",1981,1,"DET","AL",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18061","navardi01",2015,1,"TOR","AL",54,171,17,42,7,0,5,20,0,0,17,29,1,0,0,4,0
"18062","lezcasi01",1979,1,"ML4","AL",138,473,84,152,29,3,28,101,4,3,77,74,5,3,6,7,11
"18063","correro01",1993,1,"CAL","AL",64,128,12,34,5,0,0,9,2,4,6,20,0,4,5,0,1
"18064","capildo01",1980,1,"CHN","NL",40,21,1,4,0,1,0,1,0,0,0,9,0,0,1,0,1
"18065","caseyhu01",1949,2,"NYA","AL",4,1,0,0,0,0,0,1,0,0,0,0,NA,0,0,NA,0
"18066","welchfr01",1925,1,"PHA","AL",85,202,40,56,5,4,4,41,2,1,29,14,NA,2,18,NA,NA
"18067","standja01",2002,1,"TBA","AL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18068","wiltsha01",1928,2,"SLA","AL",26,22,3,5,2,0,0,1,1,0,0,5,NA,0,1,NA,NA
"18069","spaldal01",1874,1,"BS1","NA",71,362,80,119,13,1,0,54,2,1,3,0,NA,NA,NA,NA,NA
"18070","reverbe01",2015,2,"TOR","AL",56,226,35,72,9,1,1,19,7,2,13,28,0,1,3,3,1
"18071","mccatst01",1977,1,"OAK","AL",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18072","johnssi01",1943,1,"PHI","NL",21,33,3,6,0,0,0,2,0,NA,3,8,NA,0,3,NA,1
"18073","sweenry01",2006,1,"CHA","AL",18,35,1,8,0,0,0,5,0,0,0,7,0,0,0,0,1
"18074","byerlbu01",1959,1,"SFN","NL",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18075","bixlebr01",2012,1,"HOU","NL",36,88,11,17,6,0,2,7,3,0,7,36,0,0,1,0,0
"18076","waldbdo01",1917,1,"WS1","AL",2,1,0,0,0,0,0,0,0,NA,0,1,NA,0,0,NA,NA
"18077","donahre01",1900,1,"PHI","NL",32,90,9,20,0,0,0,12,1,NA,3,NA,NA,1,5,NA,NA
"18078","maddoel01",1979,1,"NYN","NL",86,224,21,60,13,0,1,12,3,2,20,27,0,3,1,1,3
"18079","roettwa01",1931,1,"CIN","NL",44,185,25,65,11,4,1,20,1,NA,7,9,NA,1,5,NA,NA
"18080","bakerto01",1937,2,"NY1","NL",13,9,0,2,0,0,0,0,0,NA,0,2,NA,0,0,NA,0
"18081","gibsoch02",1924,1,"PHA","AL",12,15,1,2,0,0,0,1,0,0,2,0,NA,0,0,NA,NA
"18082","montemi01",2012,1,"ARI","NL",141,486,65,139,25,2,15,88,0,0,73,130,6,12,0,2,15
"18083","joycema01",2008,1,"DET","AL",92,242,40,61,16,3,12,33,0,2,31,65,0,2,0,2,3
"18084","lapihan01",1942,1,"PHI","NL",3,7,0,2,0,0,0,0,0,NA,0,0,NA,0,0,NA,0
"18085","robinfr02",1974,2,"CLE","AL",15,50,6,10,1,1,2,5,0,1,10,10,0,0,0,1,1
"18086","galehde01",1947,1,"SLA","AL",9,8,1,0,0,0,0,1,0,0,1,1,NA,0,2,NA,1
"18087","webbbr01",2006,1,"ARI","NL",33,73,4,11,2,0,0,9,0,0,2,33,0,0,10,1,1
"18088","dykstle01",1991,1,"PHI","NL",63,246,48,73,13,5,3,12,24,4,37,20,1,1,0,0,1
"18089","shumpte01",1995,1,"BOS","AL",21,47,6,11,3,0,0,3,3,1,4,13,0,0,0,0,0
"18090","peckiro01",1920,1,"NYA","AL",139,534,109,144,26,6,8,55,8,12,72,47,NA,0,14,NA,NA
"18091","phillda01",1955,1,"CLE","AL",43,104,15,31,4,2,2,9,0,2,12,10,2,0,0,1,5
"18092","barnere02",1946,1,"BRO","NL",16,17,1,4,0,0,0,0,0,NA,2,5,NA,0,0,NA,2
"18093","colomje01",2009,2,"MIL","NL",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18094","berryse01",2000,2,"BOS","AL",1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"18095","bochtdo01",1998,1,"DET","AL",51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18096","hammoch01",2006,1,"CIN","NL",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18097","pujollu01",1978,1,"HOU","NL",56,153,11,20,8,1,1,11,0,0,12,45,1,1,2,1,6
"18098","marrobu01",1937,1,"BRO","NL",6,5,0,0,0,0,0,1,0,NA,0,1,NA,0,0,NA,0
"18099","frencji01",1966,1,"WS2","AL",10,24,0,5,1,0,0,3,0,1,4,5,0,0,0,0,0
"18100","mccalla01",1978,1,"NYA","AL",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18101","milledo01",1884,1,"PT1","AA",89,347,46,78,10,2,0,0,0,NA,13,NA,NA,2,NA,NA,NA
"18102","frankfr02",1928,1,"SLN","NL",22,27,3,5,2,0,0,2,0,NA,3,4,NA,0,2,NA,NA
"18103","siebeno01",1963,1,"KC1","AL",152,556,80,151,25,2,16,83,1,4,79,82,6,0,1,8,10
"18104","banksjo01",2010,1,"HOU","NL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18105","nehfar01",1928,1,"CHN","NL",31,58,4,11,0,1,1,3,0,NA,7,8,NA,0,5,NA,NA
"18106","henrydo01",1997,1,"SFN","NL",75,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
"18107","prattan01",2004,1,"CHN","NL",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18108","sardida01",2009,1,"DET","AL",12,31,1,3,1,0,0,3,0,0,0,16,0,0,1,2,1
"18109","wagneho01",1910,1,"PIT","NL",150,556,90,178,34,8,4,81,24,NA,59,47,NA,5,20,NA,NA
"18110","hartmch01",1908,1,"BOS","AL",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0
"18111","mcgowdu01",2016,1,"MIA","NL",55,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"18112","mccarda01",2002,1,"KCA","AL",13,32,3,3,1,0,1,2,0,0,2,10,0,0,0,0,1
"18113","gonzaad01",2016,1,"LAN","NL",156,568,69,162,31,0,18,90,0,2,55,117,9,4,0,6,16
"18114","alexaga01",1981,1,"PIT","NL",21,47,6,10,4,1,1,6,0,0,3,12,0,0,0,1,1
"18115","rittewh01",1876,1,"PHN","NL",16,52,8,13,3,0,0,4,NA,NA,0,2,NA,NA,NA,NA,NA
"18116","pavanca01",2010,1,"MIN","AL",32,6,0,3,0,0,0,0,0,0,0,2,0,0,2,0,0
"18117","thompsa01",1906,1,"DET","AL",8,31,4,7,0,1,0,3,0,NA,1,NA,NA,0,0,NA,NA
"18118","gormato02",1954,1,"NYA","AL",23,4,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0
"18119","blissja01",1910,1,"SLN","NL",16,33,2,2,0,0,0,3,0,NA,4,8,NA,0,1,NA,NA
"18120","rowlary01",2008,1,"SEA","AL",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18121","okriele01",1950,1,"WS1","AL",17,27,1,6,0,0,0,2,0,0,6,7,NA,1,0,NA,0
"18122","izturce01",2009,1,"BAL","AL",114,387,34,99,14,4,2,30,12,4,18,38,0,3,4,0,11
"18123","mannija01",1883,1,"PHI","NL",98,420,60,112,31,5,0,37,NA,NA,20,37,NA,NA,NA,NA,NA
"18124","hattogr01",1952,1,"CIN","NL",128,433,48,92,14,1,9,57,5,4,66,60,NA,2,5,NA,5
"18125","anderdw01",1973,2,"SDN","NL",53,107,11,13,0,0,0,3,2,0,14,29,0,0,2,0,2
"18126","lezcasi01",1975,1,"ML4","AL",134,429,55,106,19,3,11,43,5,5,46,93,1,4,7,3,15
"18127","duckwbr01",2003,1,"PHI","NL",24,27,1,5,0,0,0,2,0,0,2,5,0,0,1,0,1
"18128","ciscoga01",1965,1,"NYN","NL",35,27,5,7,0,0,0,4,0,0,2,9,0,0,4,0,0
"18129","bennede01",1968,1,"CAL","AL",16,13,0,1,0,0,0,0,0,0,0,9,0,0,2,0,0
"18130","siddajo01",1998,1,"DET","AL",29,65,3,12,3,0,1,6,0,0,7,25,0,0,2,0,1
"18131","sharrge01",1894,1,"BRO","NL",2,3,0,1,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA
"18132","goodmbi01",1949,1,"BOS","AL",122,443,54,132,23,3,0,56,2,0,58,21,NA,2,6,NA,14
"18133","curtrgu01",1944,1,"CHA","AL",72,198,22,50,8,2,2,23,4,3,23,21,NA,0,0,NA,5
"18134","coxda01",1988,1,"SLN","NL",13,23,0,1,0,0,0,0,0,0,0,13,0,0,5,0,0
"18135","wynnea01",1943,1,"WS1","AL",38,98,6,29,3,1,1,11,0,0,1,11,NA,0,1,NA,1
"18136","brewebi01",1996,1,"NYA","AL",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18137","leonade01",1980,1,"KCA","AL",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18138","stevero01",1875,1,"WS6","NA",1,4,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"18139","esperdu01",1896,1,"BLN","NL",20,66,7,13,3,1,0,5,0,NA,1,8,NA,0,1,NA,NA
"18140","tazawju01",2016,1,"BOS","AL",53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18141","kinerra01",1954,1,"CHN","NL",147,557,88,159,36,5,22,73,2,0,76,90,NA,2,5,3,17
"18142","bakerfr02",1969,1,"CLE","AL",52,172,21,44,5,3,3,15,2,1,14,34,0,1,0,2,4
"18143","colemvi01",1986,1,"SLN","NL",154,600,94,139,13,8,0,29,107,14,60,98,0,2,3,5,4
"18144","dovede01",2007,1,"SLN","NL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18145","willoji01",1976,1,"BOS","AL",54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18146","mitchpa01",1976,1,"OAK","AL",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18147","cicoted01",1912,1,"BOS","AL",9,13,1,2,0,0,0,1,0,NA,4,NA,NA,0,0,NA,NA
"18148","ohmanwi01",2008,1,"ATL","NL",83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"18149","seguidi01",1973,1,"SLN","NL",65,10,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0
"18150","carpmi01",2009,1,"SEA","AL",21,54,7,17,3,1,1,5,0,0,8,10,0,2,0,1,1
"18151","dorisha01",1954,1,"CHA","AL",37,27,3,3,0,0,0,0,0,0,0,5,NA,0,2,0,1
"18152","karroer01",1995,1,"LAN","NL",143,551,83,164,29,3,32,105,4,4,61,115,4,4,0,4,14
"18153","noviklo01",1942,1,"CHN","NL",128,483,48,145,25,5,7,64,3,NA,24,28,NA,3,4,NA,15
"18154","lubypa01",1892,1,"CHN","NL",45,163,14,31,3,2,2,20,3,NA,12,27,NA,1,NA,NA,NA
"18155","silveto01",1970,1,"CAL","AL",15,15,1,0,0,0,0,0,0,1,2,4,1,0,0,0,0
"18156","riverya01",2015,1,"MIL","NL",7,14,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0
"18157","siebedi01",1941,1,"PHA","AL",123,467,63,156,28,8,5,79,1,3,37,22,NA,2,7,NA,12
"18158","huletti01",1995,1,"SLN","NL",4,11,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0
"18159","fordda01",1981,1,"CAL","AL",97,375,53,104,14,1,15,48,2,2,23,71,3,5,5,1,16
"18160","ashburi01",1959,1,"PHI","NL",153,564,86,150,16,2,1,20,9,11,79,42,4,6,7,4,10
"18161","veachbo01",1921,1,"DET","AL",150,612,110,207,43,13,16,128,14,10,48,31,NA,1,27,NA,NA
"18162","koufasa01",1962,1,"LAN","NL",28,69,1,6,0,0,1,4,0,0,2,42,0,0,2,0,3
"18163","mahlemi01",1985,1,"MON","NL",9,16,2,3,0,1,0,0,0,0,0,5,0,0,1,0,0
"18164","vizquom01",2008,1,"SFN","NL",92,266,24,59,10,1,0,23,5,4,24,29,9,0,7,3,4
"18165","jonestr01",1989,1,"SFN","NL",40,97,5,18,4,0,0,12,2,1,5,14,3,1,0,0,4
"18166","queenme01",1942,1,"NYA","AL",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18167","kohlehe01",1871,1,"FW1","NA",3,12,0,2,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA
"18168","morrijo06",1974,1,"SFN","NL",17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18169","slattja01",1906,1,"SLN","NL",3,7,0,2,0,0,0,0,0,NA,1,NA,NA,0,2,NA,NA
"18170","piersji01",1963,3,"LAA","AL",20,52,4,16,1,0,0,4,0,1,5,5,0,0,3,0,1
"18171","russeja01",1940,1,"SLN","NL",26,13,0,0,0,0,0,0,0,NA,0,6,NA,0,0,NA,1
"18172","tuivasa01",2014,1,"SLN","NL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18173","bellaze01",1957,1,"NYA","AL",5,10,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0
"18174","rogerto01",1918,1,"SLA","AL",29,53,7,13,3,1,0,3,0,NA,0,7,NA,0,3,NA,NA
"18175","massero01",1918,1,"BSN","NL",66,203,20,59,6,2,0,18,1,NA,23,20,NA,0,4,NA,NA
"18176","joosted01",1942,1,"CIN","NL",142,562,65,126,30,3,6,41,9,NA,62,57,NA,5,4,NA,7
"18177","milleri01",1977,1,"BOS","AL",86,189,34,48,9,3,0,24,11,5,22,30,1,3,6,0,2
"18178","brownco01",2014,1,"BOS","AL",3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"18179","ruthvdi01",1976,1,"ATL","NL",37,76,6,13,1,0,0,5,0,1,3,21,0,1,9,0,1
"18180","piercbi02",1961,1,"CHA","AL",39,56,3,8,0,0,0,3,0,0,1,11,0,0,6,0,2
"18181","loberha01",1905,1,"CHN","NL",14,46,7,9,2,0,0,1,4,NA,3,NA,NA,1,6,NA,NA
"18182","johnssy01",1936,1,"PHI","NL",39,36,1,9,1,0,0,3,0,NA,0,7,NA,0,0,NA,1
"18183","holbebi01",1881,1,"TRN","NL",46,180,16,49,3,0,0,14,NA,NA,3,13,NA,NA,NA,NA,NA
"18184","butchmi01",1995,1,"CAL","AL",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18185","ishiktr01",2012,1,"MIL","NL",94,152,19,39,12,1,4,30,0,0,13,42,3,4,4,1,4
"18186","woulfji01",1884,1,"CN2","AA",8,34,3,5,0,1,0,2,0,NA,1,NA,NA,0,NA,NA,NA
"18187","maddebu01",1911,1,"BOS","AL",4,15,2,3,0,0,0,2,0,NA,2,NA,NA,0,0,NA,NA
"18188","castiwe01",2014,1,"CHN","NL",110,380,28,90,19,0,13,46,0,0,26,102,0,7,2,2,7
"18189","durnbbo01",1957,1,"CIN","NL",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18190","mckeeji01",1884,1,"BSU","UA",16,66,13,9,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"18191","gonzami01",1928,1,"CHN","NL",49,158,12,43,9,2,1,21,2,NA,12,7,NA,0,5,NA,NA
"18192","brinkbr01",1994,1,"SFN","NL",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18193","pastoji01",1909,1,"BRO","NL",12,25,1,2,0,0,0,0,0,NA,3,NA,NA,0,0,NA,NA
"18194","pagemi02",1977,1,"OAK","AL",145,501,85,154,28,8,21,75,42,5,78,95,6,6,4,3,7
"18195","righeda01",1994,1,"OAK","AL",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18196","spenctu01",1911,1,"PHI","NL",11,32,2,5,1,0,1,3,0,NA,3,7,NA,0,0,NA,NA
"18197","wintema01",1989,1,"KCA","AL",42,107,14,25,6,0,2,9,0,0,14,23,1,0,0,1,3
"18198","veilbu01",1903,1,"PIT","NL",12,29,2,6,1,0,0,1,0,NA,0,NA,NA,0,0,NA,NA
"18199","eastehe01",1890,1,"CL6","AA",58,197,25,31,5,1,1,17,5,NA,23,NA,NA,1,NA,NA,NA
"18200","simmote01",1978,1,"SLN","NL",152,516,71,148,40,5,22,80,1,1,77,39,17,3,0,8,19
"18201","richale01",1972,1,"CHA","AL",11,29,5,7,0,0,0,1,1,0,0,7,0,0,0,0,1
"18202","marshbi01",1931,1,"BOS","AL",1,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA
"18203","hernada01",2013,1,"ARI","NL",62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18204","mullige01",1910,1,"DET","AL",50,129,15,33,6,2,1,11,1,NA,8,NA,NA,0,0,NA,NA
"18205","devordo01",2004,1,"ARI","NL",50,107,5,24,3,2,3,13,1,1,7,31,0,0,0,0,1
"18206","halejo01",1978,1,"SEA","AL",107,211,24,36,8,0,4,22,3,4,34,64,1,0,4,2,2
"18207","haranaa01",2013,2,"NYN","NL",4,7,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0
"18208","oconnan01",1908,1,"NYA","AL",1,3,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,NA,NA
"18209","roberbi01",1990,1,"SDN","NL",149,556,104,172,36,3,9,44,46,12,55,65,1,6,8,4,8
"18210","sanchlu01",1983,1,"CAL","AL",56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18211","perezto01",1983,1,"PHI","NL",91,253,18,61,11,2,6,43,1,0,28,57,1,1,0,3,9
"18212","guerrma02",2007,1,"MIN","AL",73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18213","sinatma01",1991,1,"SEA","AL",5,8,1,2,0,0,0,1,0,0,1,1,0,0,0,0,0
"18214","dingeva01",1946,1,"PHI","NL",50,104,7,32,5,1,1,10,2,NA,9,12,NA,0,0,NA,4
"18215","dailyco01",1895,1,"BRO","NL",40,142,17,30,3,2,1,11,3,NA,10,18,NA,1,3,NA,NA
"18216","sheffga01",1989,1,"ML4","AL",95,368,34,91,18,0,5,32,10,6,27,33,0,4,3,3,4
"18217","miranju01",2008,1,"NYA","AL",5,10,2,4,1,0,0,1,0,0,2,4,0,1,0,1,0
"18218","beallwa01",1925,1,"NYA","AL",8,3,0,0,0,0,0,0,0,0,0,1,NA,0,0,NA,NA
"18219","harveza01",1902,1,"CLE","AL",12,46,5,16,2,0,0,5,1,NA,3,NA,NA,0,1,NA,NA
"18220","dimagvi01",1942,1,"PIT","NL",143,496,57,118,22,3,15,75,10,NA,52,87,NA,1,11,NA,13
"18221","bournra01",1999,1,"SEA","AL",55,95,16,26,5,0,2,14,0,0,7,6,0,0,4,2,4
"18222","huntebr02",2000,2,"CIN","NL",32,40,11,9,1,0,0,1,5,0,6,9,0,0,1,1,0
"18223","felixgu01",1926,1,"BRO","NL",134,432,64,121,21,7,3,53,9,NA,51,32,NA,3,10,NA,NA
"18224","barkeke01",2006,1,"TOR","AL",12,17,3,4,1,0,1,1,0,0,1,10,0,0,0,0,0
"18225","castrju01",2004,1,"CIN","NL",111,299,36,73,21,2,5,26,1,0,14,51,1,0,2,1,11
"18226","colemjo04",1955,1,"BAL","AL",6,3,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
"18227","paytoja01",2007,1,"BAL","AL",131,434,48,111,21,5,7,58,5,2,22,42,0,3,5,6,9
"18228","hammoje01",2002,1,"MIL","NL",128,448,47,115,26,5,9,41,4,5,52,86,0,2,1,7,13
"18229","fowledi01",1951,1,"PHA","AL",22,42,2,8,3,0,0,2,0,0,4,6,NA,0,1,NA,1
"18230","zimmeje01",1961,1,"CIN","NL",76,204,8,42,5,0,0,10,1,1,11,21,0,2,4,1,10
"18231","brothre01",2014,1,"COL","NL",74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18232","frasoja01",2005,1,"TOR","AL",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18233","tayloch02",1972,1,"NYN","NL",20,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"18234","mayje01",1968,1,"PIT","NL",137,416,26,91,15,2,1,33,0,0,41,80,12,3,6,1,10
"18235","mccaski01",1993,1,"CHA","AL",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18236","descada01",2014,1,"SLN","NL",104,161,20,39,11,0,0,10,1,3,20,33,0,2,1,0,2
"18237","gingbi01",1899,1,"BSN","NL",1,2,0,0,0,0,0,0,0,NA,0,NA,NA,0,1,NA,NA
"18238","reedro01",1973,1,"ATL","NL",21,45,4,9,1,0,0,7,0,0,0,15,0,0,1,0,0
"18239","greenda01",1904,1,"CHA","AL",147,536,83,142,16,10,2,62,28,NA,63,NA,NA,9,14,NA,NA
"18240","wilkile01",1942,1,"PIT","NL",36,38,5,10,0,1,0,4,0,NA,1,2,NA,0,0,NA,0
"18241","quallch01",2004,1,"HOU","NL",25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"18242","hudliwi01",1931,1,"CLE","AL",44,100,11,20,6,2,0,13,0,0,6,28,NA,0,2,NA,NA
"18243","lopezro01",2005,1,"BAL","AL",35,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"18244","milleha02",1944,1,"DET","AL",5,5,1,1,0,0,1,3,0,0,1,1,NA,0,0,NA,0
"18245","harpete01",1984,1,"ATL","NL",40,102,4,16,3,1,0,8,4,1,4,21,0,1,0,1,6
"18246","manuech01",1969,1,"MIN","AL",83,164,14,34,6,0,2,24,1,0,28,33,4,0,0,2,3
"18247","postwa01",1957,1,"CIN","NL",134,467,68,114,26,2,20,74,2,2,33,84,5,0,1,6,12
"18248","carpeda02",2015,1,"ATL","NL",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18249","beanebi01",1985,1,"NYN","NL",8,8,0,2,1,0,0,1,0,0,0,3,0,0,0,0,0
"18250","rabech01",1958,1,"CIN","NL",9,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"18251","vizquom01",1992,1,"SEA","AL",136,483,49,142,20,4,0,21,15,13,32,38,0,2,9,1,14
"18252","peterru02",1947,1,"SLA","AL",39,47,10,16,4,0,0,2,0,0,6,8,NA,0,1,NA,1
"18253","lorraan01",1995,1,"CHA","AL",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18254","hackst01",1941,1,"CHN","NL",151,586,111,186,33,5,7,45,10,NA,99,40,NA,1,8,NA,3
"18255","glendma01",1903,1,"CLE","AL",3,8,1,0,0,0,0,0,0,NA,1,NA,NA,0,1,NA,NA
"18256","bournra01",1997,1,"OAK","AL",79,222,29,62,9,0,1,20,2,1,16,19,1,4,7,0,11
"18257","willine01",1890,1,"CHP","PL",73,261,34,51,7,3,2,26,3,NA,36,35,NA,8,NA,NA,NA
"18258","allenfr01",1914,2,"PTF","FL",1,2,1,1,1,0,0,2,0,NA,1,0,NA,0,0,NA,NA
"18259","spinksc01",1973,1,"SLN","NL",8,11,2,2,0,0,1,1,0,0,1,7,0,0,1,0,0
"18260","hudsoda01",2014,1,"ARI","NL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18261","fondyde01",1955,1,"CHN","NL",150,574,69,152,23,8,17,65,8,9,35,87,6,2,3,4,9
"18262","myersgr01",1991,1,"TOR","AL",107,309,25,81,22,0,8,36,0,0,21,45,4,0,0,3,13
